content,score,Label
"Kenapa sih susah banget mendaftar, padahal ada beberapa orang yg perlu di kondisi darurat jadi susah banget. Verifikasi wajah error gagal terus, verifikasi lewat sms ga ada masuk gimana sih ini duh,tolong lebih di permudah . Ada masyarakat dengan kebutuhan tertentu yg benar benar darurat diperlukan mengurus melalui aplikasi ini.tolong di perhatikan dengan sangat kemajuan fasilitas negara!!!!",1,Negatif
"Yang benerlah developing softwarenya, udah bagus kualitas foto dan kondisi masih ga di recognize waktu daftar. OTP ga optimal ada WA etc software supported masih pake sms, kurang optimal dan costnya lebih malahan. Ini bikin software niat kaga sih, atau cuman formalitas.",1,Negatif
"Menurut saya aplikasi mempersulit proses pendaftaran sangat merepotkan saya tidak bisa menerima kode otp, dan verifikasi wajah. Apa harus mati dulu baru bug nya dibenerin betul betul mempersulit dan tidak efektif!!!!!!!!!!!",1,Negatif
"tolong perbaiki masalah di daftar masalah kyc nya kasihan yang mau daftar, masih banyak bug terutama pilihan auto debitnya tidak ada bank bni sama dana. jadinya stuck di autodebit aplikasi tidak bisa diakses payah versi terbaru bukannya makin bagus ,malah makin ribet .",2,Negatif
Makin kesini aplikasi ini SEMAKIN TIDAK membantu sama sekali. Setiap minggu harus diupdate dan proses update memakan waktu yang lumayan cukup lama meskipun kecepatan data internet sangt bagus. Tolong diperbaiki karena jika seperti ini aplikasi ini malah MENYULITKAN dan MERRPOTKAN bukan membantu masyarakat.,1,Negatif
"aplikasi nyebelin parah sih. masa udah daftar berulang kali, verifikasi wajah berulang kali tetep ga terdeteksi? buat kepentingan & kesehatan aja dipersulit, kacau. koneksi udah bagus gada kendala, cahaya juga udah terang banget, posisi juga udah pas didalam kotak masih aja gabisa terverifikasi! buruk ga membantu👎",1,Negatif
"Tolong sistem otp nomer hpnya diperbaiki, masa tekan x hilang kolom otpnya, isi ulang disuruh nunggu lama lagi, belom lagi error gak bisa kirim otp ulang, tebak, apa yang lebih luar biasa?, ketika mau memhubungkan ke 'bugar' melalui google fit, malah aplikasi dianggap aplikasi berbahaya",1,Negatif
"Aplikasi apaan ini, banyakan errornya, mau ambil nomer antrian saja seharian loading, kembali terus yg muncul, padahal sudah update,jaringan bagus. Harus diapain lagi Aplikasi yang menyusahkan.",1,Negatif
"aplikasi ribet. mau daftar vermuk aja susah. kebanyakan di gagal, padahal jaringan bagus. Kasian kaum para lansia yang bermodalkan device sederhana, sedangkan ke kantor cabang selalu penuh.",1,Negatif
"Aplikasi nya sangat mengecewakan. Sering kali gagal login, tiba2 logout sendiri. Untuk pendaftaran antrean ke faskes rujukan jg gagal terus.padahal sudah di update. Telp ke CS nya sama2 bego kayak aplikasikasinya. Sama sama ga bisa memecahkan masalah.",1,Negatif
"Kalau baru bikin pendaftaran baru harus masukin auto debit dulu sebelum bisa masuk akses ke menu utama nya, tetapi ketika saya sudah masukkan data auto debit nya terjadi error terus. Dan hari ini ada update kecil, saya kira update bug fix ternyata saat login tidak ada perubahan.",1,Negatif
"Aplikasi masih banyak minus nya, digunakan aplikasi biar tidak menyusahkan untuk membuat reservasi lah menggunakan apk ini malah disusahkan waktu mendaftarnya, mesti ke sini lah mesti ke situlah. Lalu pas sudah masuk malah akun nua sering diblg belum terdata, tolong lah yang sulit jgn dipersulitkan lagi",1,Negatif
"Bukan mempermudah tpi malah mempersulit, jaringan setiap buka apk ga stabil dan terputus terus pdhal pake wifi di ganti pake paket data jga sma aja pdhal klo ga buka ni apk fine fine aja jaringanya. Tolong di perbaiki",2,Negatif
"Aplikasi yang wajib di pakai pengguna bpjs ketika kontrol pasca opname, tapi pas mau daftar verifikasi wajah gagal terus, otp tidak terkirim padahal ada pulsa, sudah coba ratusan kali dan tetap. Percuma ada aplikasi online kalau tetap harus datang ke kantor.",1,Negatif
"Tiba tiba logout sendiri, giliran mau login selalu ada tulisan nik/pasword salah, padahal udah bener tetep aja salah. Saya coba klik lupa kata sandi, terus mengirim kode verifikasi lewat sms, tetep gak ada sms masuk, padahal nomer aktif, sangat payah apk/servernya",1,Negatif
apk ini kalo di pikir bukan mempermudah tp malah memperumit.. usahain kalo buat apk yang mudah di akses dong!! udah berkali2 ganti no. tetep no. yang lama yang terdeteksi,1,Negatif
"coba tolong dipermudah lagi dibagian daftar akun, ini kan aplikasi buatan pemerintah, harusnya mempermudah bukan mempersulit, di jaman serba online gini ga semua orang punya pulsa. repot banget mau daftar buat ke RS besok kode OTP dikenakan biaya, bukan ga mampu isi pulsa, kenapa ga coba di upgrade supaya bisa masuk ke WA aja kodenya, yg penting nomor benar nomor kita dan aktif. tengah malem jd emosi sendiri.",1,Negatif
"Hilangkan aja lah sistem scan wajah kalau mmg tidak bisa, udh ke kantor bpjs gk bisa ditangani katanya malah di suruh ke rs. Yang buat sistem kok gk bisa ngatasi gmna sih. Berulang kali scan tapi error terus mau berobat susah jadinya.",1,Negatif
"aplikasi tidak berfungsi dengan semestinya, masih mending aplikasi buatan anak SMA ketimbang ini.. sangat merugikan dan buang waktu.. setiap mau login disuruh cek konektivitas padahal jaringan aman aman aja, pindah menggunakan wiifi dan seluler tetep aja.. apa apan",1,Negatif
"Aplikasinya makin susah ya, padahal dulu enggak, disuruh login terus, udah login malah disuruh daftar baru lagi, masuk daftar baru, gak bisa, krn udh pernah daftar. Intinya susah bener masuknya sering dikira salah, padahal udah bener",1,Negatif
"Setelah update jadi log out, mau log in lupa pasword Mau verifikasi via email, katanya email tidak sesuai dengan yg terdaftar Padahal sebelumnya verifikasi ke email itu terus.. Tp skrang Jadi agak aneh dan bingung kenapa bisa jadi tidak sesuai",4,Positif
"aplikasinya sudah bagus, namun yg jadi masalah adalah di verifikasi nomor telepon. kenapa saya tidak menerima kode otp sedangkan nomor telepon masih aktif, pulsa pun mencukupi? jaringan selular dan wifi pun sinyalnya bagus, apakah ada jam operasional khususnya? mohon berikan penjelasan anda jangan membuat semua orang kesal dengan hal sepele seperti ini, jika memang sistem yg memberikan kode otp ya mengapa tidak sampai ke tangan penggunaannya? aneh. *baca pesan dari saya lewat gmail yg saya kirim",1,Negatif
"Aplikasinya gimana sih sudah update malah semakin sulit, mau daftar aja harus verifikasi wajah, itu pun sudah di ulang sampai 1 jam selalu gagal. Padahal pertengahan tahun lalu masih gampang untuk daftar, kenapa sekarang justru semakin ribet. Solusinya dong, masa verifikasi wajah tidak bisa dan ada tulisan ""Permintaan anda belum dapat di proses. (2) Mohon maaf atas ketidaknyamanan Anda"". Hanya tulisan itu tanpa ada opsi verifikasi lainnya.",2,Negatif
"Pendaftaran pelayanan (antrian) faskes rujukan rs sering coba lagi/gagal terhubung. Check in RS jg aplikasinya sering loading akhirnya selalu di check in kan petugas. Kemudian info riwayat kesehatan bagian isi pesan & kesan setelah berobat juga simpan hasil survey gagal coba kembali, menu skrining tidak menyimpan riwayat pengisian sebelumnya. Aplikasi sering loading lama. Antrian di RS panjang, daftar cuma lewat APK akhirny sering tidak kebagian antrian. Merugikan pasien yg mau berobat.",1,Negatif
"Untuk respon kecepetan pada aplikasi sangat lambat kita harus menunggu lama untuk aplikasi tolong diperbaiki lagi respon kecepatan tampilan pada aplikasinya, dan untuk proses pembayaran di proses lama padahala sudah dibayar tolong dong perbaiki lagi sistemnya supaya lancar dan tidak error terima kasih.",1,Negatif
"Mohon ditingkatkan lagi apknya, tiap masuk aplikasi saat di gunakan selalu ada pop up, ubah pin secara berkala. Kalau di klik ""kembali"", kadang log out aplikasi sendiri. Dan udah coba buat ganti pinnya, tetap masih ada pop up ganti pin. Untung di catat katasandinya, kalau untuk org yg awam dan ngga ingat katasandi nya bisa repot.",3,
"Aplikasi SAMPAH ..!!! DEVELOPER APLIKASI AMATIR. Era transisi digitalisasi harusnya mempermudah administrasi malah mempersulit. Bayangkan orang yg butuh pengobatan serius harus dihadapkan dengan syarat aplikasi PREMATUR begini. sudah daftar kunjungan online jauh-jauh hari, tapi masih harus antri lagi di pendaftaran administrasi berjam-jam, begitu masuk ke poli masih antri lagi sekian lama,digitalisasi administrasi bukannya menpermudah, malah semakin bikin sistem administrasi makin berjenjang",1,Negatif
"Setiap mau daftar ke faskes rujukan selalu gagal proses simpan data, cek kuota ada, sinyal ada, hape oke. Mending balik lagi daftar lewat RS nya langsung bisa lewat WA dapat deh kuota pelayanannya. Ketimbang di Mobile JKN gagal terus!",1,Negatif
"Aplikasi sampah, tolonglah perbaiki saya gagal daftar terus. Verifikasi wajah udah ratusan kali gagal terus, padahal udah bener bgt dr pencahayaan maupun gerak wajah. Verifikasi otp ga pernah masuk, padahal nomor saya aktif. Parahhhh 👎👎👎",1,Negatif
Tolonglah minnn. Di perbaiki jaringan nya biar nggak lelet sistemnya dan juga untuk data foto dan yg lain di perbaiki juga. Masak susah dan lama banget mau benerin data aja dan akhirnya gagal karena file terlalu besar....,2,Negatif
"aplikasi apa ini susahhh sekali tidak mempermudah malah mempersulit , SMS kode otp nya ga masuk² padahal sudah diisi pulsa , verifikasi wajah juga tidak bisa,tolong di-update lagi jangan cuman di liat² aja komenannya.",1,Negatif
"masukan kode verifikasi, ya mana kodenya, ga dikirim2 kocak, ini sistemnya gimana dah, udah nungguin ratusan detik, menit, ngulang sampe belasan kali juga ga dikirim kodenya. sinyal udah oke, nomor bener juga masih terdaftar. setelah baca rating lain, diliat liat banyak juga yg masalahnya sama kek gini.",1,Negatif
"aplikasi yg buruk bukannya mempermudah masyarakat buat akses malah makin susah, buat log aja susah apalagi buat daftar susah banget. lebih mudah pakai link ketimbang pakai aplikasi ini.. dari kemarin mau ambil antrian susah sekarang malah baru masuk udak logout aja... apalagi malah nggak bisa masuk lagi sekarang... tolong dong diperbaiki.. gimana mau bisa daftar kalau kaya gini .. ya buat buka aplikasi lain sinyal lancar jaya kenapa kalau mau masuk aplikasi ini kok susah yaa.. Wahh pokoknya bany",1,Negatif
"Saat mengganti faskes sempat tidak ada respon apa apa namun setelah mencoba berulangkali, akhirnya dapat tanggapan dan proses perubahan faskes terselesaikan kurang dari 2 menit. Sangat mudah dan efektif!",4,Positif
"Saat mengisi keluhan keluar ""keluhan tidak bolek menggunakan spesial karakter"" padahal tidak menggunakan spesial karakter/tanda sekalipun.ini sudah terjadi berulang kali mohon diperbaiki,hal seperti ini sangat merepotkan",1,Negatif
"Apiklasinya lumayan bagus dan membantu sih .. Tapi kalo bisa aplikasinya jangan sering² apdet dong masa 2 bln skali disuruh apdet sih mana isinya sama aja .. Kasihan lansia² yg pake hp jadul, bikin memori full .. Maaf dan terima kasih sebelumny 🙏🙏",4,Positif
"Aplikasi buruk... 1. Kesulitan masuk ke aplikasi walaupun data, password dan capctha sudah benar. 2. Menunggu masuk kembali sangat lama... Anda boleh membuat aplikasi yang canggih, tapi tolong jangan mempersulit....semakin canggih aplikasi itu biasanya semakin baik dan mempermudah, bukan bikin susah... Jadi...kurasa bintang 1 juga terlalu banyak untuk ini...!",1,Negatif
"aplikasi sampah , yg bikin koruptor , vertivikasi no hp aja 10 kali coba gada kode vertivikasi masuk sinyal bagus nomor hp aktif pulsa juga ada dan setelah login mau daftarkan anggota keluarga yg baru gabisa di ketik no KK nya. bukan mempermudah tp mempersulit",1,Negatif
"Apk nya punya banyak masalah min, walaupun udah di bawah lampu, udah terang, jelas, tapi kenapa konfirmasi malah bilang, kurang jelas? Dan yang lainnya... Agak kecewa soalnya udah keadaannya darurat dan tidak punya kendaraan di tambah di online punya banyak kesalahan di apk nya.. Mohon perbaiki apk ini🙏, Agar tidak terjadi keadaan yang tidak mengenakkan Mohon perbaiki min🙏.. Ngga kekurangan anggotakan min..?",1,Negatif
Minus. Verifikasi lwt SMS tpi ga ada kode otp masuk. Padahal pulsa juga udah diisi. Verifikasi wajah juga gagal terus. Ah pokoknya MINUS aplikasi TOLOL. bukannya mempermudah malah mempersulit.,1,Negatif
"percuma bangett diciptakan aplikasi tapi ga berfungsi, padahal disarankan menggunakan aplikasi JKN MOBILE selalu ada kesalahan dalam nomor antrian trobel mulu, bolak balik update jga ga ada perubahan sama sekali.",2,Negatif
"Ini gmn dah, ngga bisa scan wajah pas daftar, nyari yg daftar lewat web, eh malah diarahin ke aplikasi bukannya bikin web yg fiturnya sama kaya aplikasinya, plislah diperbaiki, dimaintain yang baik aplikasinya, diuji coba terus, mana tau ada kendala, ini ada Kendala dari awal mohon diperbaiki dan diperhatikan",3,
"Untuk pelanggan baru tolong hati-hati pulsa ku habis gara ni apk padahal masih banyak banget, trus kodenya gak ada muncul-muncul juga, seharusnya kalau gak muncul jangan di sedot pulsanya. Gak tau kenapa setiap mau masuk atau daftar pasti mohon dicoba beberapa saat lagi padahal sinyal udah kuat, kuota banyak. Cobadeh tingkatkan lagi pelayanannya agar pelanggan puas sama apk ini, gak berkualitas banget sumpah",1,Negatif
"aplikasi tidak membantu memudahkan masyarakat, saya sudah punya akun tp pas masuk suruh wajib input autodebet, pembayaran itu sekarang ga harus dari bank / autodebet. pas sudah coba input data bank, aplikasi muter-muter tidak bisa tulis norek.",1,Negatif
"Ini gimana sih, katanya di aplikasi bisa pembayaran cicil tapi setelah dicoba malah suruh diperbaharui sistemnya. Gimana caranya nanya di whatsapp tidak ada jawaban karena jawaban semuanya template. Tidak membantu",1,Negatif
"Dari balita sampai lansia disuruh punya no. Handphone yg masih aktif sendiri (emang semuanya punya?) Sedangkan layanan bpjs harus lewat aplikasi dulu, gimana mau lewat aplikasi? Buat akun saja susah. Tolong diperbaiki lagi cara pembuatan akun!!! Biar semua NIk bisa masuk ke aplikasi tanpa terkendala no.handphone.",1,Negatif
"Gabisa verifikasi wajah, stuk. D klik mulai gabisa, d close gabisa juga. Ini jadinya gimana? Aplikasi gabisa d gunakan padahal lagi perlu, sudah banyak yang komplain terkait verifikasi ini tp gak ada lanjutannya.",1,Negatif
"saya sudah update versi terbaru malah tidak bisa dibuka, fitur frista gagal terus ketambahan gabisa dibuka krn root / emulator. tolong perbaiki sistem dengan penambahan fitur yang mudah dan berguna jangan malah mempersulit.",1,Negatif
"Aplikasinya sering eror kalo mau masuk. Suka logut sendiri. Dan harus login lagi. Dan sekarang, 18 Maret 2025, mau masuk malah disuruh cek koneksi internet, apa apaan ini. Jadi malah gabisa masuk. Udah pake data seluler, trus wifi, masih eror juga. Tolong dong aplikasinya sistemnya dibenerin. Aplikasi nyusahin!!!",1,Negatif
"aplikasi ini sangat tidak membantu sama sekali , mau veifikasi data buat tambahkan anggota tp tidak ada balasan apapun. padahal setiap bulan iuran rutin tp giliran mau d butuhkan sangat2 tidak membantu sama sekali. hadehhhhh",1,Negatif
"yang lain aman, cuma yang jadi masalah itu verifikasi wajah yang super sulit... muka udah tepat di kotak tapi keterangannya masih belum tepat di kotak... tolong perbaiki face recognitionnya!",1,Negatif
"Lumayan ngebantu efisiensi waktu,dan bisa mantau antrian. Tapi kadang masih sering eror untuk daftar antrian. Untuk Fitur Konsultasi Dokternya tolong ijinkan penggunaan spesial karakter, karena saat ini disana tidak dapat mengirim pesan yang mengandung Titik, Koma, Tanda Tanya dll. Padahal hal itu diperlukan untuk tanda baca sebuah pesan",4,Positif
"Gak pernah ada perbaikan ya? Untuk kode OTP melalui SMS selalu lama, cenderung gak bisa, padahal aplikasi selalu minta otp via SMS, pakai bantuan call centernya pun juga gak membantu. Sudah 1 keluarga saya begini semua keluhannya, dan kayaknya keluhan semua user juga",1,Negatif
"Aplikasi pemerintahan tolol, diminta nomor untuk sms verifikasi tapi gak ada masuk sms sama sekali berkali-kali diulang. Ujung2nya suruh daftar dengan arahan pegawai di paskes/rumah sakit. Jdi gunanya ini aplikasi ada tombol DAFTARnya apa BLOK!!",1,Negatif
Ini sistemnya lagi kenapa ya? Kok tiba tiba keluar sendiri dari apk. Mau masuk ulang/daftar lagi kek lama bgt dapat capcthanya sampai seharian ngk bisa bisa. Kalau ada pembaharuan kasih tau kek jadi ngk ribet gini. Mau lihat nomor JKN juga ngk bisa. TOLONG PERBAIKI LAGI!!,1,Negatif
"Baru kali ini log out sendiri akun saya,begitu mau login,NIK selalu dibilang salah,padahal NIK dari dulu itu"" saja tidak pernah ganti,berulang kali dicoba selalu gitu"" saja,apa ini solusi nyaa...!!!!! Mau berobta jadi susah akses gara"" aplikasi Abal"" gini..!!!",1,Negatif
Registrasi susah bngt.. dicoba berulang kali selalu tdk bisa / tdk dapat kode otp pdhl sudah dicoba berulang kali.. kualitas jaringan sangat baik.. jadi jgn nyuruh cek jaringan.. krna ini jelas² masalah di aplikasi nya.. buktinya bkn sy sendiri yg ngalamin kyk gini.. tp bnyk bngt yg lain yg ngalamin hal yg sama.. !!!,1,Negatif
